canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2017,Cerebrospinal fluid,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2017,Sputum,14,14,14,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2017,Tissue,2,2,1,1,0,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2017,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2017,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2018,Sputum,11,11,10,1,0,1.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2018,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2019,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2019,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2019,Sputum,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2019,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2019,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2020,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2020,Sputum,8,8,7,1,0,1.0,0.875,0.875,0.0,0.875,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2021,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2021,Lower Respiratory Tract,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2021,Sputum,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2021,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2022,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2022,Sputum,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2022,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2022,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2022,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2023,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2023,Sputum,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2023,Tracheal aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2024,Bronchoalveolar lavage/wash,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2024,Sputum,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,AUS,2024,Tracheal aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2018,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2018,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2018,Sputum,4,4,3,0,1,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2018,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2019,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2019,Sputum,5,5,4,0,1,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2019,Unknown,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2020,Unknown,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2021,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2021,Invasive pulmonary,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2021,Tracheal aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2022,Unknown,9,9,7,0,2,1.0,0.7777777777777778,0.7777777777777778,0.0,0.7777777777777778,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2023,Bronchoalveolar lavage/wash,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2023,Invasive pulmonary,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BEL,2024,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2010,Bronchoalveolar lavage/wash,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2010,Other,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2010,Sputum,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2011,Bronchoalveolar lavage/wash,6,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2011,Other,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2011,Sputum,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2012,Bronchoalveolar lavage/wash,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2012,Other,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2012,Sputum,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2013,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2014,Bronchoalveolar lavage/wash,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2014,Eye/conjunctiva,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2014,Sputum,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2016,Bronchoalveolar lavage/wash,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2016,Plueral fluid,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2017,Sinus,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2018,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2018,Sputum,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2018,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2019,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2019,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2019,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2020,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2020,Sinus,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2021,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2021,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2022,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2022,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2022,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2023,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2023,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2023,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2024,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2024,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,BRA,2024,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2010,Unknown,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2011,Other,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2012,Bronchoalveolar lavage/wash,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2012,Sputum,5,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2013,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2013,Endotracheal tube,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2013,Lower Respiratory Tract,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2013,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2013,Sputum,8,8,6,2,0,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2014,Bronchoalveolar lavage/wash,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2014,Sputum,10,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2014,Tracheal aspirate,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2014,Unknown,12,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2015,Bronchoalveolar lavage/wash,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2015,Invasive pulmonary,7,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2015,Lower Respiratory Tract,7,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2015,Sputum,10,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2016,Bronchoalveolar lavage/wash,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2016,Sputum,11,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2016,Tracheal aspirate,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2017,Bronchoalveolar lavage/wash,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2017,Sputum,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2018,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2018,"Ears,nose,throat",1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2018,Sputum,7,7,5,2,0,1.0,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2019,Unknown,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CAN,2020,Unknown,11,11,11,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CHN,2012,Sputum,7,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CHN,2013,Lower Respiratory Tract,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CHN,2013,Plueral fluid,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CHN,2013,Sputum,9,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2012,Bronchoalveolar lavage/wash,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2012,Sinus,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2012,Sputum,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2013,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2013,Sinus,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2013,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2013,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2014,Bronchoalveolar lavage/wash,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2014,Other,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2014,Tissue,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2015,Abscess (pus),1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2015,Bone/Joint culture,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2015,Bronchoalveolar lavage/wash,8,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2015,Invasive pulmonary,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,COL,2015,Plueral fluid,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2013,Bronchoalveolar lavage/wash,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2013,Tracheal aspirate,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2013,Wound/Drainage/Ulcer,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2015,Bronchoalveolar lavage/wash,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2015,Eye/conjunctiva,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2015,Sputum,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2015,Tissue,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2015,Tracheal aspirate,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2016,Sputum,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2016,Wound/Drainage/Ulcer,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2017,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2017,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2017,Tracheal aspirate,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2018,Bronchoalveolar lavage/wash,5,5,3,2,0,1.0,0.6,0.6,0.0,0.6,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2018,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2018,Tracheal aspirate,5,5,4,1,0,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2019,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2019,Tracheal aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2021,Tracheal aspirate,15,15,14,0,1,1.0,0.9333333333333333,0.9333333333333333,0.0,0.9333333333333333,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2022,Aspirate,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2022,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2023,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2023,Sputum,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2023,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2023,Tracheal aspirate,5,5,4,0,1,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2024,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2024,Sputum,10,10,9,0,1,1.0,0.9,0.9,0.0,0.9,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,CZE,2024,Tracheal aspirate,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,Bronchoalveolar lavage/wash,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,GI tract/bowel,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,Lower Respiratory Tract,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,Sputum,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,Tracheal aspirate,8,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,Upper Respiratory Tract,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2013,Urine/Urinary tract,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2014,Tracheal aspirate,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2014,Unknown,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2014,Wound/Drainage/Ulcer,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2015,Bronchoalveolar lavage/wash,6,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2015,Plueral fluid,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2015,Sputum,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2015,Tracheal aspirate,5,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Aspergillus fumigatus,Isavuconazole,Triazole,DEU,2015,Unknown,10,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
