canonical_organism,canonical_drug,drug_class,dosing_variant,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,CZE,2015,Respiratory: Endotracheal aspirate,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,CZE,2015,Respiratory: Sinuses,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,CZE,2015,Respiratory: Sputum,30,30,1,0,29,1.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2018,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2018,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2019,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2019,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2019,Respiratory: Endotracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2019,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2019,Respiratory: Sputum,32,32,0,0,32,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,CVS: Blood,14,14,0,0,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,HEENT: Middle ear,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,Respiratory: Bronchoalveolar lavage,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,Respiratory: Endotracheal aspirate,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,Respiratory: Other,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,Respiratory: Sinuses,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,Respiratory: Sputum,59,59,0,0,59,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2020,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,Respiratory: Endotracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,Respiratory: Sinuses,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,Respiratory: Sputum,11,11,1,0,10,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ESP,2021,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GHA,2017,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2014,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2014,HEENT: Middle ear,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2014,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2014,Respiratory: Sputum,19,19,0,0,19,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2015,CVS: Blood,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2015,HEENT: Middle ear,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2015,Respiratory: Bronchoalveolar lavage,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2015,Respiratory: Sputum,53,53,0,0,53,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,GRC,2016,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2014,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2014,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2014,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2014,Respiratory: Other,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2014,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2014,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2015,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2015,Respiratory: Endotracheal aspirate,15,15,0,0,15,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2015,Respiratory: Other,52,52,0,0,52,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2015,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,HRV,2016,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2018,Respiratory: Sputum,25,25,1,0,24,1.0,0.04,0.04,0.0,0.04,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2020,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2020,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2020,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2020,Respiratory: Sputum,8,8,1,0,7,1.0,0.125,0.125,0.0,0.125,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2021,CVS: Blood,18,18,1,0,17,1.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2021,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2021,Respiratory: Bronchoalveolar lavage,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2021,Respiratory: Other,5,5,1,0,4,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2021,Respiratory: Sputum,109,109,2,0,107,1.0,0.01834862385321101,0.01834862385321101,0.0,0.01834862385321101,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,IND,2021,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2019,CVS: Blood,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2019,Respiratory: Bronchoalveolar lavage,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2019,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2019,Unknown,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,Respiratory: Bronchoalveolar lavage,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2020,Unknown,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,CVS: Blood,11,11,0,0,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,Respiratory: Bronchoalveolar lavage,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,Respiratory: Endotracheal aspirate,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,ITA,2021,Unknown,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2016,Bodily Fluids: Pleural,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2016,CVS: Blood,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2016,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2016,Respiratory: Transtracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2017,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2017,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2017,Respiratory: Sputum,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2017,Respiratory: Transtracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2018,Bodily Fluids: Pleural,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2018,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2018,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KEN,2018,Respiratory: Transtracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KHM,2016,CVS: Blood,22,22,0,0,22,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KHM,2016,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KHM,2016,Respiratory: Sputum,18,18,0,0,18,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KHM,2017,CVS: Blood,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KHM,2017,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2015,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2015,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2015,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2015,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2015,Respiratory: Transtracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2016,CVS: Blood,13,13,0,0,13,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2016,HEENT: Middle ear,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2016,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2016,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2016,Respiratory: Sputum,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2016,Respiratory: Transtracheal aspirate,11,11,0,0,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2017,CVS: Blood,12,12,0,0,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2017,HEENT: Middle ear,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2017,Respiratory: Sputum,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2017,Respiratory: Transtracheal aspirate,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2019,CVS: Blood,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2019,HEENT: Middle ear,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2019,Respiratory: Endotracheal aspirate,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2019,Respiratory: Other,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2019,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2019,Respiratory: Sputum,14,14,0,0,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2020,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2020,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2020,Respiratory: Endotracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,KWT,2021,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,LBN,2016,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,LBN,2016,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,LBN,2016,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,LBN,2017,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,LBN,2017,Respiratory: Sputum,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,MAR,2016,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,MAR,2016,Respiratory: Transtracheal aspirate,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,MAR,2017,Respiratory: Bronchoalveolar lavage,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,MAR,2017,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,MAR,2017,Respiratory: Transtracheal aspirate,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,NGA,2016,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,NGA,2017,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,NGA,2017,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2016,CVS: Blood,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2016,HEENT: Middle ear,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2016,Respiratory: Bronchoalveolar lavage,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2016,Respiratory: Sinuses,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2016,Respiratory: Sputum,45,45,1,0,44,1.0,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,False,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2016,Respiratory: Transtracheal aspirate,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2017,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2017,HEENT: Middle ear,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2017,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2017,Respiratory: Sputum,8,8,1,0,7,1.0,0.125,0.125,0.0,0.125,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2017,Respiratory: Transtracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2018,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,moxifloxacin,Fluoroquinolone,,PAK,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
